postcode,commune,longitude,latitude,result_score,result_score_next,result_label,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
63410,Manzat,2.937109,45.946197,0.937060909090909,0.564273062200957,Manzat,municipality,63206,,Manzat,,63410,Manzat,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",63206,,,,ok
63410,St Angel,2.939504,45.99504,0.6647130481283423,0.4176058441558441,Saint-Angel,municipality,63318,,Saint-Angel,,63410,Saint-Angel,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",63318,,,,ok
63410,Vitrac,2.900938,45.981483,0.9306454545454543,0.5265481818181817,Vitrac,municipality,63464,,Vitrac,,63410,Vitrac,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",63464,,,,ok
62680,Mericourt,2.86982,50.405452,0.946571818181818,0.6302451239669421,Méricourt,municipality,62570,,Méricourt,,62680,Méricourt,"62, Pas-de-Calais, Hauts-de-France",62570,,,,ok
67150,Bolsenheim,7.610641,48.420089,0.9329963636363636,0.5955578656126481,Bolsenheim,municipality,67054,,Bolsenheim,,67150,Bolsenheim,"67, Bas-Rhin, Grand Est",67054,,,,ok
67150,Daubensand,7.719365,48.348884,0.9316699999999999,0.6003960474308301,Daubensand,municipality,67086,,Daubensand,,67150,Daubensand,"67, Bas-Rhin, Grand Est",67086,,,,ok
67150,Erstein,7.667782,48.41893,0.9463499999999999,0.5762430622009569,Erstein,municipality,67130,,Erstein,,67150,Erstein,"67, Bas-Rhin, Grand Est",67130,,,,ok
67150,Erstein,7.667782,48.41893,0.9463499999999999,0.5762430622009569,Erstein,municipality,67130,,Erstein,,67150,Erstein,"67, Bas-Rhin, Grand Est",67130,,,,ok
67150,Gerstheim,7.710463,48.383209,0.9411463636363635,0.5819855371900826,Gerstheim,municipality,67154,,Gerstheim,,67150,Gerstheim,"67, Bas-Rhin, Grand Est",67154,,,,ok
67150,Hindisheim,7.637165,48.467938,0.9374645454545455,0.5428759595959596,Hindisheim,municipality,67197,,Hindisheim,,67150,Hindisheim,"67, Bas-Rhin, Grand Est",67197,,,,ok
67150,Hipsheim,7.675151,48.466011,0.9355372727272726,0.6861620202020202,Hipsheim,municipality,67200,,Hipsheim,,67150,Hipsheim,"67, Bas-Rhin, Grand Est",67200,,,,ok
67150,Limersheim,7.643671,48.45616,0.9338027272727272,0.5994633201581028,Limersheim,municipality,67266,,Limersheim,,67150,Limersheim,"67, Bas-Rhin, Grand Est",67266,,,,ok
67150,Matzenheim,7.624984,48.391206,0.9373181818181817,0.6892361038961038,Matzenheim,municipality,67285,,Matzenheim,,67150,Matzenheim,"67, Bas-Rhin, Grand Est",67285,,,,ok
67150,Matzenheim,7.624984,48.391206,0.9373181818181817,0.6892361038961038,Matzenheim,municipality,67285,,Matzenheim,,67150,Matzenheim,"67, Bas-Rhin, Grand Est",67285,,,,ok
67150,Nordhouse,7.675657,48.449515,0.938010909090909,0.5948824110671936,Nordhouse,municipality,67336,,Nordhouse,,67150,Nordhouse,"67, Bas-Rhin, Grand Est",67336,,,,ok
67150,Osthouse,7.641505,48.40289,0.9352,0.5903881818181818,Osthouse,municipality,67364,,Osthouse,,67150,Osthouse,"67, Bas-Rhin, Grand Est",67364,,,,ok
67150,Schaeffersheim,7.622719,48.429422,0.934521818181818,0.6564578787878786,Schaeffersheim,municipality,67438,,Schaeffersheim,,67150,Schaeffersheim,"67, Bas-Rhin, Grand Est",67438,,,,ok
67150,Uttenheim,7.598659,48.41046,0.9329809090909089,0.5710730303030302,Uttenheim,municipality,67501,,Uttenheim,,67150,Uttenheim,"67, Bas-Rhin, Grand Est",67501,,,,ok
30114,Boissieres,4.235361,43.773429,0.933120909090909,0.5826227272727271,Boissières,municipality,30043,,Boissières,,30114,Boissières,"30, Gard, Occitanie",30043,,,,ok
30114,Nages et Solorgues,4.233126,43.791044,0.93889,0.67654608815427,Nages-et-Solorgues,municipality,30186,,Nages-et-Solorgues,,30114,Nages-et-Solorgues,"30, Gard, Occitanie",30186,,,,ok
60230,Chambly,2.244676,49.170042,0.9459545454545455,0.5461150413223139,Chambly,municipality,60139,,Chambly,,60230,Chambly,"60, Oise, Hauts-de-France",60139,,,,ok
62000,Arras,2.768267,50.287896,0.95255,0.5307506951871657,Arras,municipality,62041,,Arras,,62000,Arras,"62, Pas-de-Calais, Hauts-de-France",62041,,,,ok
62000,Dainville,2.726019,50.279681,0.9434118181818181,0.5580436363636364,Dainville,municipality,62263,,Dainville,,62000,Dainville,"62, Pas-de-Calais, Hauts-de-France",62263,,,,ok
60700,Les Ageux,2.598282,49.317396,0.9361236363636363,0.5100722895622894,Les Ageux,municipality,60006,,Les Ageux,,60700,Les Ageux,"60, Oise, Hauts-de-France",60006,,,,ok
60700,Bazicourt,2.617003,49.343626,0.9307890909090908,0.5039563636363636,Bazicourt,municipality,60050,,Bazicourt,,60700,Bazicourt,"60, Oise, Hauts-de-France",60050,,,,ok
60700,Beaurepaire,2.570736,49.294508,0.9232763636363636,0.6233969696969697,Beaurepaire,municipality,60056,,Beaurepaire,,60700,Beaurepaire,"60, Oise, Hauts-de-France",60056,,,,ok
60700,Fleurines,2.589987,49.263065,0.9382427272727273,0.6165096694214875,Fleurines,municipality,60238,,Fleurines,,60700,Fleurines,"60, Oise, Hauts-de-France",60238,,,,ok
60700,Pontpoint,2.649484,49.30407,0.9408590909090908,0.7047755502392343,Pontpoint,municipality,60508,,Pontpoint,,60700,Pontpoint,"60, Oise, Hauts-de-France",60508,,,,ok
60700,Pont Ste Maxence,2.60379,49.309303,0.7650827272727273,0.5868220855614973,Pont-Sainte-Maxence,municipality,60509,,Pont-Sainte-Maxence,,60700,Pont-Sainte-Maxence,"60, Oise, Hauts-de-France",60509,,,,ok
60700,Sacy le Grand,2.54857,49.355457,0.9375927272727272,0.647440606060606,Sacy-le-Grand,municipality,60562,,Sacy-le-Grand,,60700,Sacy-le-Grand,"60, Oise, Hauts-de-France",60562,,,,ok
60700,St Martin Longueau,2.602204,49.340183,0.7688189225589225,0.5914572727272727,Saint-Martin-Longueau,municipality,60587,,Saint-Martin-Longueau,,60700,Saint-Martin-Longueau,"60, Oise, Hauts-de-France",60587,,,,ok
81370,St Sulpice la Pointe,1.690313,43.764455,0.789027460815047,0.5988981818181817,Saint-Sulpice-la-Pointe,municipality,81271,,Saint-Sulpice-la-Pointe,,81370,Saint-Sulpice-la-Pointe,"81, Tarn, Occitanie",81271,,,,ok
75019,Paris 19,2.391978,48.876365,0.64411,0.5804305194805194,Voie S/19 75019 Paris,street,75119_X529,,Voie S/19,Voie S/19,75019,Paris,"75, Paris, Île-de-France",75119,,,Paris 19e Arrondissement,ok
33420,Branne,-0.182488,44.826696,0.9367299999999998,0.6253271122994652,Branne,municipality,33071,,Branne,,33420,Branne,"33, Gironde, Nouvelle-Aquitaine",33071,,,,ok
33420,Cabara,-0.161603,44.823743,0.9323181818181817,0.5326790909090908,Cabara,municipality,33078,,Cabara,,33420,Cabara,"33, Gironde, Nouvelle-Aquitaine",33078,,,,ok
33420,Camiac et St Denis,-0.291444,44.798384,0.762564377104377,0.6032403896103896,Camiac-et-Saint-Denis,municipality,33086,,Camiac-et-Saint-Denis,,33420,Camiac-et-Saint-Denis,"33, Gironde, Nouvelle-Aquitaine",33086,,,,ok
33420,Daignac,-0.235575,44.795764,0.9320645454545454,0.6002863157894736,Daignac,municipality,33147,,Daignac,,33420,Daignac,"33, Gironde, Nouvelle-Aquitaine",33147,,,,ok
33420,Dardenac,-0.23995,44.783508,0.9247481818181817,0.6115599999999999,Dardenac,municipality,33148,,Dardenac,,33420,Dardenac,"33, Gironde, Nouvelle-Aquitaine",33148,,,,ok
33420,Espiet,-0.262848,44.798796,0.93429,0.6278807486631016,Espiet,municipality,33157,,Espiet,,33420,Espiet,"33, Gironde, Nouvelle-Aquitaine",33157,,,,ok
33420,Genissac,-0.255154,44.858166,0.9386690909090908,0.5209110276679841,Génissac,municipality,33185,,Génissac,,33420,Génissac,"33, Gironde, Nouvelle-Aquitaine",33185,,,,ok
33420,Grezillac,-0.21258,44.817998,0.9337899999999999,0.5295150349650348,Grézillac,municipality,33194,,Grézillac,,33420,Grézillac,"33, Gironde, Nouvelle-Aquitaine",33194,,,,ok
33420,Guillac,-0.211525,44.805894,0.9273881818181817,0.6037544976076554,Guillac,municipality,33196,,Guillac,,33420,Guillac,"33, Gironde, Nouvelle-Aquitaine",33196,,,,ok
33420,Jugazan,-0.149104,44.778385,0.9296445454545454,0.5195723140495867,Jugazan,municipality,33209,,Jugazan,,33420,Jugazan,"33, Gironde, Nouvelle-Aquitaine",33209,,,,ok
33420,Lugaignac,-0.19167,44.815814,0.9319363636363637,0.5890833201581027,Lugaignac,municipality,33257,,Lugaignac,,33420,Lugaignac,"33, Gironde, Nouvelle-Aquitaine",33257,,,,ok
33420,Moulon,-0.221316,44.855558,0.9356081818181817,0.6252189304812834,Moulon,municipality,33298,,Moulon,,33420,Moulon,"33, Gironde, Nouvelle-Aquitaine",33298,,,,ok
33420,Naujan et Postiac,-0.183229,44.785879,0.933389090909091,0.7467275324675324,Naujan-et-Postiac,municipality,33301,,Naujan-et-Postiac,,33420,Naujan-et-Postiac,"33, Gironde, Nouvelle-Aquitaine",33301,,,,ok
33420,Rauzan,-0.132674,44.784112,0.9365172727272726,0.6261280213903743,Rauzan,municipality,33350,,Rauzan,,33420,Rauzan,"33, Gironde, Nouvelle-Aquitaine",33350,,,,ok
33420,St Aubin de Branne,-0.170964,44.809595,0.7627716498316497,0.511838658008658,Saint-Aubin-de-Branne,municipality,33375,,Saint-Aubin-de-Branne,,33420,Saint-Aubin-de-Branne,"33, Gironde, Nouvelle-Aquitaine",33375,,,,ok
33420,St Jean de Blaignac,-0.130127,44.813354,0.7696087012987012,0.5568781818181817,Saint-Jean-de-Blaignac,municipality,33421,,Saint-Jean-de-Blaignac,,33420,Saint-Jean-de-Blaignac,"33, Gironde, Nouvelle-Aquitaine",33421,,,,ok
33420,St Vincent de Pertignas,-0.111463,44.799657,0.7885736363636363,0.5701336363636363,Saint-Vincent-de-Pertignas,municipality,33488,,Saint-Vincent-de-Pertignas,,33420,Saint-Vincent-de-Pertignas,"33, Gironde, Nouvelle-Aquitaine",33488,,,,ok
33420,Tizac de Curton,-0.242097,44.824935,0.9309645454545454,0.56709935828877,Tizac-de-Curton,municipality,33531,,Tizac-de-Curton,,33420,Tizac-de-Curton,"33, Gironde, Nouvelle-Aquitaine",33531,,,,ok
57320,Alzing,6.554248,49.27845,0.9313199999999998,0.5485786868686869,Alzing,municipality,57016,,Alzing,,57320,Alzing,"57, Moselle, Grand Est",57016,,,,ok
57320,Anzeling,6.457924,49.267609,0.9323363636363636,0.518820606060606,Anzeling,municipality,57025,,Anzeling,,57320,Anzeling,"57, Moselle, Grand Est",57025,,,,ok
57320,Bibiche,6.472822,49.330024,0.9317954545454544,0.4572658741258741,Bibiche,municipality,57079,,Bibiche,,57320,Bibiche,"57, Moselle, Grand Est",57079,,,,ok
57320,Bouzonville,6.535764,49.29773,0.9417190909090908,0.6534987878787878,Bouzonville,municipality,57106,,Bouzonville,,57320,Bouzonville,"57, Moselle, Grand Est",57106,,,,ok
57320,Brettnach,6.562141,49.256132,0.931649090909091,0.573469173553719,Brettnach,municipality,57110,,Brettnach,,57320,Brettnach,"57, Moselle, Grand Est",57110,,,,ok
57320,Chateau Rouge,6.58326,49.278676,0.9300081818181818,0.6345065034965035,Château-Rouge,municipality,57131,,Château-Rouge,,57320,Château-Rouge,"57, Moselle, Grand Est",57131,,,,ok
57320,Chemery les Deux,6.442375,49.298741,0.9330436363636363,0.6328527272727272,Chémery-les-Deux,municipality,57136,,Chémery-les-Deux,,57320,Chémery-les-Deux,"57, Moselle, Grand Est",57136,,,,ok
57320,Colmen,6.541822,49.353799,0.9283809090909091,0.4644367965367965,Colmen,municipality,57149,,Colmen,,57320,Colmen,"57, Moselle, Grand Est",57149,,,,ok
57320,Dalstein,6.407282,49.305883,0.9311454545454544,0.5134010276679841,Dalstein,municipality,57167,,Dalstein,,57320,Dalstein,"57, Moselle, Grand Est",57167,,,,ok
57320,Ebersviller,6.408131,49.284876,0.9353054545454546,0.6035278321678321,Ébersviller,municipality,57186,,Ébersviller,,57320,Ébersviller,"57, Moselle, Grand Est",57186,,,,ok
57320,Filstroff,6.532472,49.3209,0.9343254545454545,0.7039364593301434,Filstroff,municipality,57213,,Filstroff,,57320,Filstroff,"57, Moselle, Grand Est",57213,,,,ok
57320,Flastroff,6.535241,49.37078,0.9308272727272727,0.5659319008264463,Flastroff,municipality,57215,,Flastroff,,57320,Flastroff,"57, Moselle, Grand Est",57215,,,,ok
57320,Freistroff,6.492429,49.285515,0.9355990909090908,0.5920651383399209,Freistroff,municipality,57235,,Freistroff,,57320,Freistroff,"57, Moselle, Grand Est",57235,,,,ok
57320,Guerstling,6.57931,49.326962,0.9310863636363635,0.5565290909090909,Guerstling,municipality,57273,,Guerstling,,57320,Guerstling,"57, Moselle, Grand Est",57273,,,,ok
57320,Heining les Bouzonville,6.608346,49.306362,0.9322163636363636,0.7160797788697789,Heining-lès-Bouzonville,municipality,57309,,Heining-lès-Bouzonville,,57320,Heining-lès-Bouzonville,"57, Moselle, Grand Est",57309,,,,ok
57320,Hestroff,6.442352,49.260123,0.9321790909090908,0.5218133333333332,Hestroff,municipality,57322,,Hestroff,,57320,Hestroff,"57, Moselle, Grand Est",57322,,,,ok
57320,Menskirch,6.426445,49.317442,0.926591818181818,0.529110606060606,Menskirch,municipality,57457,,Menskirch,,57320,Menskirch,"57, Moselle, Grand Est",57457,,,,ok
57320,Neunkirchen les Bouzonville,6.560776,49.349033,0.9304981818181817,0.7221916017316017,Neunkirchen-lès-Bouzonville,municipality,57502,,Neunkirchen-lès-Bouzonville,,57320,Neunkirchen-lès-Bouzonville,"57, Moselle, Grand Est",57502,,,,ok
57320,Oberdorff,6.587043,49.271497,0.9305790909090907,0.5383503557312252,Oberdorff,municipality,57516,,Oberdorff,,57320,Oberdorff,"57, Moselle, Grand Est",57516,,,,ok
57320,Remelfang,6.507372,49.27141,0.9268118181818181,0.47541727272727263,Rémelfang,municipality,57567,,Rémelfang,,57320,Rémelfang,"57, Moselle, Grand Est",57567,,,,ok
57320,St Francois Lacroix,6.446882,49.345488,0.768007792207792,0.5351182251082252,Saint-François-Lacroix,municipality,57610,,Saint-François-Lacroix,,57320,Saint-François-Lacroix,"57, Moselle, Grand Est",57610,,,,ok
57320,Schwerdorff,6.579165,49.369137,0.9321027272727271,0.5770378114478114,Schwerdorff,municipality,57640,,Schwerdorff,,57320,Schwerdorff,"57, Moselle, Grand Est",57640,,,,ok
57320,Tromborn,6.590418,49.26175,0.9304563636363635,0.5579577922077921,Tromborn,municipality,57681,,Tromborn,,57320,Tromborn,"57, Moselle, Grand Est",57681,,,,ok
57320,Vaudreching,6.52675,49.28431,0.9322909090909091,0.5621196103896103,Vaudreching,municipality,57700,,Vaudreching,,57320,Vaudreching,"57, Moselle, Grand Est",57700,,,,ok
57320,Waldweistroff,6.490895,49.358915,0.9325063636363636,0.6281410489510488,Waldweistroff,municipality,57739,,Waldweistroff,,57320,Waldweistroff,"57, Moselle, Grand Est",57739,,,,ok
57320,Voelfling les Bouzonville,6.608689,49.291323,0.9271945454545454,0.6779206493506493,Vœlfling-lès-Bouzonville,municipality,57749,,Vœlfling-lès-Bouzonville,,57320,Vœlfling-lès-Bouzonville,"57, Moselle, Grand Est",57749,,,,ok
38430,Moirans,5.568932,45.32473,0.9446954545454546,0.523530118577075,Moirans,municipality,38239,,Moirans,,38430,Moirans,"38, Isère, Auvergne-Rhône-Alpes",38239,,,,ok
38430,St Jean de Moirans,5.583457,45.339098,0.7729498316498316,0.6542678787878786,Saint-Jean-de-Moirans,municipality,38400,,Saint-Jean-de-Moirans,,38430,Saint-Jean-de-Moirans,"38, Isère, Auvergne-Rhône-Alpes",38400,,,,ok
78310,Coignieres,1.921464,48.747131,0.94221,0.6086642292490119,Coignières,municipality,78168,,Coignières,,78310,Coignières,"78, Yvelines, Île-de-France",78168,,,,ok
78310,Maurepas,1.92396,48.768058,0.9487863636363636,0.5475796969696969,Maurepas,municipality,78383,,Maurepas,,78310,Maurepas,"78, Yvelines, Île-de-France",78383,,,,ok
73290,La Motte Servolex,5.865595,45.606919,0.9469045454545454,0.6053646464646465,La Motte-Servolex,municipality,73179,,La Motte-Servolex,,73290,La Motte-Servolex,"73, Savoie, Auvergne-Rhône-Alpes",73179,,,,ok
06000,Nice,7.25092,43.71273,0.9620981818181817,0.500282009569378,Nice,municipality,06088,,Nice,,06000,Nice,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06088,,,,ok
06670,Castagniers,7.225012,43.788646,0.9378809090909089,0.6179245454545454,Castagniers,municipality,06034,,Castagniers,,06670,Castagniers,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06034,,,,ok
06670,Colomars,7.220536,43.755597,0.9411772727272727,0.6572468421052632,Colomars,municipality,06046,,Colomars,,06670,Colomars,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06046,,,,ok
06670,Duranus,7.258954,43.894179,0.9271663636363636,0.5972317703349281,Duranus,municipality,06055,,Duranus,,06670,Duranus,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06055,,,,ok
06670,Levens,7.230627,43.844554,0.9429618181818181,0.6270998395721925,Levens,municipality,06075,,Levens,,06670,Levens,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06075,,,,ok
06670,Levens,7.230627,43.844554,0.9429618181818181,0.6270998395721925,Levens,municipality,06075,,Levens,,06670,Levens,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06075,,,,ok
06670,La Roquette sur Var,7.203517,43.832907,0.9352536363636363,0.7331250439882697,La Roquette-sur-Var,municipality,06109,,La Roquette-sur-Var,,06670,La Roquette-sur-Var,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06109,,,,ok
06670,St Blaise,7.227286,43.813796,0.6844020202020201,0.5037145454545454,Saint-Blaise,municipality,06117,,Saint-Blaise,,06670,Saint-Blaise,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06117,,,,ok
06670,St Martin du Var,7.198091,43.817742,0.7592109090909092,0.5698484491978609,Saint-Martin-du-Var,municipality,06126,,Saint-Martin-du-Var,,06670,Saint-Martin-du-Var,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06126,,,,ok
82120,Asques,0.956305,44.008749,0.9264609090909091,0.49763363636363633,Asques,municipality,82004,,Asques,,82120,Asques,"82, Tarn-et-Garonne, Occitanie",82004,,,,ok
82120,Balignac,0.875142,43.954979,0.9211936363636362,0.6372632057416268,Balignac,municipality,82009,,Balignac,,82120,Balignac,"82, Tarn-et-Garonne, Occitanie",82009,,,,ok
82120,Castera Bouzet,0.919609,43.995491,0.9257436363636363,0.739500606060606,Castéra-Bouzet,municipality,82034,,Castéra-Bouzet,,82120,Castéra-Bouzet,"82, Tarn-et-Garonne, Occitanie",82034,,,,ok
82120,Gensac,0.956382,43.950313,0.92538,0.5279472727272728,Gensac,municipality,82067,,Gensac,,82120,Gensac,"82, Tarn-et-Garonne, Occitanie",82067,,,,ok
82120,Gramont,0.772144,43.931797,0.92636,0.626480606060606,Gramont,municipality,82074,,Gramont,,82120,Gramont,"82, Tarn-et-Garonne, Occitanie",82074,,,,ok
82120,Lachapelle,0.837503,43.984942,0.9258963636363635,0.7017745454545453,Lachapelle,municipality,82083,,Lachapelle,,82120,Lachapelle,"82, Tarn-et-Garonne, Occitanie",82083,,,,ok
82120,Lavit,0.925994,43.960532,0.9377336363636363,0.5368441414141414,Lavit,municipality,82097,,Lavit,,82120,Lavit,"82, Tarn-et-Garonne, Occitanie",82097,,,,ok
82120,Mansonville,0.841494,44.017494,0.9301581818181818,0.5484437062937062,Mansonville,municipality,82102,,Mansonville,,82120,Mansonville,"82, Tarn-et-Garonne, Occitanie",82102,,,,ok
82120,Marsac,0.822325,43.941,0.9278509090909091,0.6101452941176471,Marsac,municipality,82104,,Marsac,,82120,Marsac,"82, Tarn-et-Garonne, Occitanie",82104,,,,ok
82120,Maumusson,0.903534,43.917755,0.9220572727272726,0.652480909090909,Maumusson,municipality,82107,,Maumusson,,82120,Maumusson,"82, Tarn-et-Garonne, Occitanie",82107,,,,ok
82120,Montgaillard,0.885624,43.926981,0.9268427272727273,0.6928385770750988,Montgaillard,municipality,82129,,Montgaillard,,82120,Montgaillard,"82, Tarn-et-Garonne, Occitanie",82129,,,,ok
82120,Poupas,0.839606,43.967279,0.9245509090909091,0.6068462032085562,Poupas,municipality,82143,,Poupas,,82120,Poupas,"82, Tarn-et-Garonne, Occitanie",82143,,,,ok
82120,Puygaillard de Lomagne,0.896412,43.966748,0.9227081818181818,0.6030264935064935,Puygaillard-de-Lomagne,municipality,82146,,Puygaillard-de-Lomagne,,82120,Puygaillard-de-Lomagne,"82, Tarn-et-Garonne, Occitanie",82146,,,,ok
82120,St Jean du Bouzet,0.887562,43.986118,0.7474875524475524,0.6322075953079178,Saint-Jean-du-Bouzet,municipality,82163,,Saint-Jean-du-Bouzet,,82120,Saint-Jean-du-Bouzet,"82, Tarn-et-Garonne, Occitanie",82163,,,,ok
77600,Bussy St Georges,2.715779,48.839173,0.7685863636363636,0.5613459595959596,Bussy-Saint-Georges,municipality,77058,,Bussy-Saint-Georges,,77600,Bussy-Saint-Georges,"77, Seine-et-Marne, Île-de-France",77058,,,,ok
77600,Bussy St Martin,2.677384,48.844311,0.7445133333333332,0.5370083116883116,Bussy-Saint-Martin,municipality,77059,,Bussy-Saint-Martin,,77600,Bussy-Saint-Martin,"77, Seine-et-Marne, Île-de-France",77059,,,,ok
77600,Bussy St Martin,2.677384,48.844311,0.7445133333333332,0.5370083116883116,Bussy-Saint-Martin,municipality,77059,,Bussy-Saint-Martin,,77600,Bussy-Saint-Martin,"77, Seine-et-Marne, Île-de-France",77059,,,,ok
77600,Chanteloup en Brie,2.741246,48.859862,0.941990909090909,0.6334535064935065,Chanteloup-en-Brie,municipality,77085,,Chanteloup-en-Brie,,77600,Chanteloup-en-Brie,"77, Seine-et-Marne, Île-de-France",77085,,,,ok
77600,Conches sur Gondoire,2.718875,48.859507,0.9380263636363636,0.6379215789473685,Conches-sur-Gondoire,municipality,77124,,Conches-sur-Gondoire,,77600,Conches-sur-Gondoire,"77, Seine-et-Marne, Île-de-France",77124,,,,ok
77600,Guermantes,2.7107,48.852431,0.9361354545454545,0.60892604743083,Guermantes,municipality,77221,,Guermantes,,77600,Guermantes,"77, Seine-et-Marne, Île-de-France",77221,,,,ok
77600,Jossigny,2.759618,48.840128,0.9334954545454545,0.5277287878787877,Jossigny,municipality,77237,,Jossigny,,77600,Jossigny,"77, Seine-et-Marne, Île-de-France",77237,,,,ok
77700,Bailly Romainvilliers,2.815545,48.849465,0.9444518181818181,0.6873188206388205,Bailly-Romainvilliers,municipality,77018,,Bailly-Romainvilliers,,77700,Bailly-Romainvilliers,"77, Seine-et-Marne, Île-de-France",77018,,,,ok
77700,Chessy,2.764777,48.871441,0.944260909090909,0.5414718181818181,Chessy,municipality,77111,,Chessy,,77700,Chessy,"77, Seine-et-Marne, Île-de-France",77111,,,,ok
77700,Coupvray,2.795044,48.894199,0.9404163636363636,0.5310651515151514,Coupvray,municipality,77132,,Coupvray,,77700,Coupvray,"77, Seine-et-Marne, Île-de-France",77132,,,,ok
77700,Magny le Hongre,2.818284,48.869388,0.9455172727272726,0.6358148093841642,Magny-le-Hongre,municipality,77268,,Magny-le-Hongre,,77700,Magny-le-Hongre,"77, Seine-et-Marne, Île-de-France",77268,,,,ok
77700,Serris,2.784518,48.846958,0.9458281818181817,0.516078658008658,Serris,municipality,77449,,Serris,,77700,Serris,"77, Seine-et-Marne, Île-de-France",77449,,,,ok
77680,Roissy en Brie,2.650566,48.793217,0.949760909090909,0.6177156598240469,Roissy-en-Brie,municipality,77390,,Roissy-en-Brie,,77680,Roissy-en-Brie,"77, Seine-et-Marne, Île-de-France",77390,,,,ok
77400,Carnetin,2.706728,48.901928,0.9319563636363636,0.5737350649350648,Carnetin,municipality,77062,,Carnetin,,77400,Carnetin,"77, Seine-et-Marne, Île-de-France",77062,,,,ok
77400,Dampmart,2.744027,48.887211,0.9413045454545454,0.5759096103896103,Dampmart,municipality,77155,,Dampmart,,77400,Dampmart,"77, Seine-et-Marne, Île-de-France",77155,,,,ok
77400,Gouvernes,2.696004,48.860386,0.9362527272727272,0.5875482644628099,Gouvernes,municipality,77209,,Gouvernes,,77400,Gouvernes,"77, Seine-et-Marne, Île-de-France",77209,,,,ok
77400,Lagny sur Marne,2.705794,48.873876,0.9493763636363636,0.6626351515151514,Lagny-sur-Marne,municipality,77243,,Lagny-sur-Marne,,77400,Lagny-sur-Marne,"77, Seine-et-Marne, Île-de-France",77243,,,,ok
77400,Pomponne,2.687969,48.887554,0.9419763636363635,0.5814909090909091,Pomponne,municipality,77372,,Pomponne,,77400,Pomponne,"77, Seine-et-Marne, Île-de-France",77372,,,,ok
77400,Pomponne,2.687969,48.887554,0.9419763636363635,0.5814909090909091,Pomponne,municipality,77372,,Pomponne,,77400,Pomponne,"77, Seine-et-Marne, Île-de-France",77372,,,,ok
77400,St Thibault des Vignes,2.67667,48.861725,0.7972124340175953,0.6334164935064934,Saint-Thibault-des-Vignes,municipality,77438,,Saint-Thibault-des-Vignes,,77400,Saint-Thibault-des-Vignes,"77, Seine-et-Marne, Île-de-France",77438,,,,ok
77400,Thorigny sur Marne,2.713179,48.892252,0.9461445454545454,0.6712059893048128,Thorigny-sur-Marne,municipality,77464,,Thorigny-sur-Marne,,77400,Thorigny-sur-Marne,"77, Seine-et-Marne, Île-de-France",77464,,,,ok
93500,Pantin,2.409457,48.900267,0.9541672727272728,0.5393132034632034,Pantin,municipality,93055,,Pantin,,93500,Pantin,"93, Seine-Saint-Denis, Île-de-France",93055,,,,ok
62136,La Couture,2.700782,50.578297,0.9398727272727272,0.5891387747035572,La Couture,municipality,62252,,La Couture,,62136,La Couture,"62, Pas-de-Calais, Hauts-de-France",62252,,,,ok
62136,Lestrem,2.678481,50.612515,0.94288,0.5477041322314048,Lestrem,municipality,62502,,Lestrem,,62136,Lestrem,"62, Pas-de-Calais, Hauts-de-France",62502,,,,ok
62136,Richebourg,2.748645,50.584992,0.9398754545454544,0.5910490909090909,Richebourg,municipality,62706,,Richebourg,,62136,Richebourg,"62, Pas-de-Calais, Hauts-de-France",62706,,,,ok
62136,Vieille Chapelle,2.719869,50.593797,0.9348263636363635,0.6628539589442815,Vieille-Chapelle,municipality,62851,,Vieille-Chapelle,,62136,Vieille-Chapelle,"62, Pas-de-Calais, Hauts-de-France",62851,,,,ok
62217,Achicourt,2.765658,50.273335,0.9449145454545455,0.6035878354978355,Achicourt,municipality,62004,,Achicourt,,62217,Achicourt,"62, Pas-de-Calais, Hauts-de-France",62004,,,,ok
62217,Agny,2.757193,50.260536,0.93837,0.49666999999999994,Agny,municipality,62013,,Agny,,62217,Agny,"62, Pas-de-Calais, Hauts-de-France",62013,,,,ok
62217,Beaurains,2.790549,50.263339,0.94326,0.5391395804195803,Beaurains,municipality,62099,,Beaurains,,62217,Beaurains,"62, Pas-de-Calais, Hauts-de-France",62099,,,,ok
62217,Mercatel,2.795354,50.234946,0.9340527272727271,0.557116883116883,Mercatel,municipality,62568,,Mercatel,,62217,Mercatel,"62, Pas-de-Calais, Hauts-de-France",62568,,,,ok
